customer_id,country,signup_date,customer_length,total_spent,transaction_count,avg_transaction_amount,avg_monthly_spent,days_since_last_transaction,first_transaction_before_signup
1265,NO,2021-06-28,1686,1735.95,21,82.66428571428571,30.88879003558719,1887,True
1266,DK,2022-09-04,1253,1893.81,21,90.18142857142857,45.34261771747805,1884,True
1267,DK,2023-10-12,850,1377.3400000000001,14,98.38142857142859,48.61200000000001,1891,True
1268,FI,2019-01-01,2595,1153.25,13,88.71153846153847,13.332369942196532,1893,False
1269,SE,2022-05-25,1355,2579.48,29,88.94758620689655,57.11025830258303,1889,True
1270,NO,2021-02-14,1820,1915.37,18,106.40944444444443,31.572032967032968,1894,True
1271,NO,2023-10-01,861,1365.6,13,105.04615384615384,47.58188153310104,1883,True
1272,NO,2023-04-24,1021,1895.71,20,94.7855,55.70156709108717,1927,True
1273,DK,2021-12-23,1508,2152.71,20,107.63550000000001,42.82579575596817,1898,True
1274,DK,2019-06-08,2437,2017.69,22,91.71318181818182,24.838202708247845,1883,False
1275,DK,2022-06-01,1348,1439.41,17,84.67117647058824,32.034347181008904,1931,True
1276,FI,2020-12-21,1875,1705.65,16,106.603125,27.2904,1889,True
1277,SE,2019-09-14,2339,1655.94,17,97.40823529411765,21.239076528430953,1912,False
1278,DK,2022-12-17,1149,2545.01,22,115.68227272727273,66.44934725848564,1921,True
1279,SE,2019-11-20,2272,1587.98,17,93.41058823529411,20.968045774647887,1913,False
1280,FI,2021-03-12,1794,2708.65,24,112.86041666666667,45.295150501672246,1892,True
1281,NO,2022-04-25,1385,2222.51,24,92.60458333333334,48.141010830324916,1911,True
1282,DK,2023-08-02,921,1353.66,13,104.12769230769231,44.09315960912053,1897,True
1283,SE,2023-08-26,897,1527.1000000000001,13,117.46923076923078,51.073578595317734,1930,True
1284,SE,2022-05-26,1354,1371.6299999999999,15,91.442,30.390620384047264,1907,True
1285,DK,2019-09-19,2334,2276.25,25,91.05,29.257712082262213,1889,False
1286,NO,2019-10-27,2296,1927.96,17,113.40941176470588,25.191114982578398,1919,False
1287,NO,2021-07-25,1659,2054.7599999999998,21,97.84571428571428,37.15660036166365,1889,True
1288,NO,2023-01-08,1127,2313.79,21,110.18047619047618,61.591570541259976,1929,True
1289,FI,2023-02-16,1088,2361.66,22,107.34818181818181,65.11930147058823,1891,True
1290,SE,2022-10-06,1221,2029.48,19,106.81473684210526,49.864373464373465,1884,True
1291,SE,2022-08-20,1268,1846.46,18,102.58111111111111,43.68596214511041,1890,True
1292,SE,2020-11-05,1921,2148.92,19,113.10105263157895,33.55939614783967,1891,True
1293,FI,2022-09-24,1233,2185.35,20,109.2675,53.17153284671532,1892,True
1294,SE,2023-03-05,1071,1901.41,20,95.07050000000001,53.26078431372549,1913,True
1295,FI,2023-05-22,993,2436.4,21,116.01904761904763,73.60725075528701,1906,True
1296,NO,2022-06-14,1335,1716.8700000000001,20,85.8435,38.58134831460674,1948,True
1297,DK,2019-04-06,2500,2412.77,27,89.36185185185185,28.95324,1891,False
1298,SE,2019-07-04,2411,1052.57,11,95.68818181818182,13.097096640398176,1889,False
1299,SE,2023-03-12,1064,1684.44,21,80.21142857142857,47.49360902255639,1925,True
1300,NO,2021-04-08,1767,2558.95,25,102.35799999999999,43.44567062818336,1911,True
1301,DK,2022-01-20,1480,1484.98,14,106.07000000000001,30.100945945945945,1887,True
1302,FI,2022-09-02,1255,1568.43,16,98.026875,37.49235059760956,1888,True
1303,DK,2023-09-30,862,2254.38,22,102.4718181818182,78.45870069605569,1884,True
1304,NO,2023-09-06,886,1325.99,13,101.99923076923076,44.89808126410835,1938,True
1305,NO,2019-01-17,2579,2692.03,22,122.36500000000001,31.314811942613417,1912,False
1306,DK,2023-03-23,1053,1624.28,19,85.48842105263158,46.27578347578347,1885,True
1307,FI,2019-01-05,2591,1416.81,16,88.550625,16.404592821304515,1897,False
1308,FI,2019-04-10,2496,2895.78,27,107.25111111111111,34.80504807692308,1894,False
1309,SE,2022-12-09,1157,2279.0299999999997,27,84.4085185185185,59.09325842696628,1901,True
1310,FI,2023-07-08,946,1557.12,16,97.32,49.38012684989429,1892,True
1311,DK,2019-05-30,2446,2294.17,21,109.24619047619048,28.137816843826656,1898,False
1312,NO,2023-07-23,931,1934.67,18,107.48166666666667,62.341675617615465,1907,True
1313,SE,2020-10-16,1941,2312.61,23,100.54826086956523,35.7435857805255,1940,True
1314,SE,2019-01-22,2574,1572.44,16,98.2775,18.32680652680653,1899,False
1315,NO,2019-09-17,2336,1593.8,13,122.6,20.468321917808222,1954,False
1316,FI,2021-06-26,1688,1932.3600000000001,19,101.70315789473685,34.34289099526067,1895,True
1317,NO,2019-09-28,2325,2293.54,24,95.56416666666667,29.59406451612903,1885,False
1318,FI,2023-08-18,905,2080.95,19,109.52368421052631,68.98176795580109,1902,True
1319,NO,2021-06-11,1703,2205.29,22,100.24045454545454,38.84832648267763,1885,True
1320,DK,2019-05-26,2450,1928.73,17,113.45470588235294,23.617102040816324,1903,False
1321,FI,2019-02-14,2551,2214.88,24,92.28666666666668,26.047197177577424,1891,False
1322,DK,2019-09-03,2350,2034.17,21,96.8652380952381,25.96812765957447,1929,False
1323,SE,2020-03-26,2145,766.93,9,85.21444444444444,10.726293706293706,1904,True
1324,NO,2021-08-13,1640,1653.14,18,91.84111111111112,30.24036585365854,1938,True
1325,SE,2023-08-18,905,1262.33,12,105.19416666666666,41.845193370165745,1982,True
1326,SE,2023-01-02,1133,1766.68,17,103.92235294117647,46.77881729920565,1898,True
1327,SE,2022-04-07,1403,1397.73,19,73.56473684210526,29.887312900926588,1898,True
1328,SE,2021-05-17,1728,1830.8899999999999,18,101.7161111111111,31.78628472222222,1948,True
1329,NO,2019-03-13,2524,1751.6799999999998,18,97.31555555555555,20.820285261489694,1887,False
1330,SE,2020-02-28,2172,1372.34,18,76.24111111111111,18.954972375690605,1907,True
1331,NO,2019-08-14,2370,2308.8,21,109.94285714285715,29.225316455696206,1897,False
1332,NO,2022-07-18,1301,1697.63,14,121.25928571428572,39.14596464258263,1919,True
1333,DK,2021-07-26,1658,2947.37,28,105.26321428571428,53.32997587454765,1884,True
1334,FI,2022-11-08,1188,2248.29,23,97.75173913043479,56.775,1901,True
1335,FI,2023-01-22,1113,1282.8,13,98.67692307692307,34.57681940700808,1904,True
1336,NO,2022-03-04,1437,2273.49,20,113.6745,47.463256784968685,1891,True
1337,DK,2021-01-27,1838,1667.34,16,104.20875,27.214472252448314,1910,True
1338,NO,2019-02-21,2544,1643.16,16,102.6975,19.376886792452833,1909,False
1339,NO,2022-05-23,1357,2104.83,23,91.51434782608695,46.53271923360354,1888,True
1340,NO,2023-01-12,1123,1638.05,14,117.00357142857142,43.75912733748887,1894,True
1341,DK,2023-03-08,1068,1446.01,16,90.375625,40.61825842696629,1889,True
1342,FI,2020-06-25,2054,2809.71,27,104.06333333333333,41.03763388510224,1884,True
1343,DK,2022-05-06,1374,2751.92,25,110.0768,60.08558951965066,1897,True
1344,SE,2019-05-19,2457,1728.81,21,82.32428571428571,21.108791208791207,1885,False
1345,DK,2023-09-24,868,1870.92,16,116.9325,64.663133640553,1921,True
1346,DK,2021-06-29,1685,2309.01,22,104.95500000000001,41.1099703264095,1884,True
1347,DK,2020-09-17,1970,1525.08,16,95.3175,23.22456852791878,1902,True
1348,DK,2023-11-14,817,2161.28,21,102.91809523809525,79.36156670746634,1891,True
1349,FI,2021-12-01,1530,1708.28,17,100.48705882352941,33.4956862745098,1885,True
1350,SE,2021-02-20,1814,1673.25,15,111.55,27.67227122381477,1911,True
1351,FI,2020-03-20,2151,2374.5,23,103.23913043478261,33.11715481171548,1887,True
1352,FI,2022-02-12,1457,2900.27,28,103.58107142857143,59.717295813315026,1885,True
1353,DK,2019-02-07,2558,1675.74,16,104.73375,19.652931978107897,1902,False
1354,NO,2021-10-16,1576,2469.51,25,98.78040000000001,47.00843908629442,1890,True
1355,NO,2023-05-13,1002,1746.4,18,97.02222222222223,52.2874251497006,1886,True
1356,FI,2022-04-13,1397,2006.7,18,111.48333333333333,43.09305654974946,1891,True
1357,FI,2020-02-20,2180,2157.18,20,107.859,29.68596330275229,1904,True
1358,DK,2019-01-25,2571,2734.21,27,101.26703703703704,31.90443407234539,1884,False
1359,FI,2021-05-07,1738,1296.52,13,99.73230769230769,22.3795166858458,1958,True
1360,DK,2020-10-21,1936,2907.21,27,107.67444444444445,45.04974173553719,1890,True
1361,NO,2019-09-19,2334,2422.15,24,100.92291666666667,31.13303341902314,1926,False
1362,NO,2022-06-19,1330,1697.81,17,99.87117647058824,38.296466165413534,1914,True
1363,SE,2022-05-22,1358,2136.28,20,106.81400000000001,47.19322533136967,1905,True
1364,NO,2021-10-16,1576,2245.54,22,102.07,42.74505076142132,1884,True
1365,FI,2019-10-17,2306,1287.51,13,99.03923076923077,16.749913269731138,1903,False
1366,NO,2022-06-23,1326,2363.62,24,98.48416666666667,53.475565610859725,1884,True
1367,DK,2022-08-27,1261,1654.11,18,91.895,39.35233941316415,1928,True
1368,NO,2023-11-20,811,2097.02,19,110.36947368421052,77.57163995067818,1966,True
1369,SE,2023-01-24,1111,1505.19,15,100.346,40.644194419441945,1893,True
1370,NO,2019-06-12,2433,1080.63,12,90.05250000000001,13.324660912453764,1904,False
1371,DK,2023-09-12,880,1522.72,16,95.17,51.910909090909094,1893,True
1372,DK,2021-06-28,1686,2409.04,23,104.7408695652174,42.86548042704626,1908,True
1373,FI,2019-07-04,2411,1763.64,17,103.74352941176471,21.94491912069681,1884,False
1374,NO,2022-09-28,1229,1777.3899999999999,18,98.74388888888888,43.38624898291293,1926,True
1375,DK,2020-04-16,2124,1441.46,15,96.09733333333334,20.359604519774013,1890,True
1376,SE,2022-08-27,1261,2241.48,22,101.88545454545455,53.32624900872324,1885,True
1377,FI,2021-09-10,1612,1773.24,18,98.51333333333334,33.000744416873445,1892,True
1378,SE,2019-08-08,2376,1687.81,15,112.52066666666666,21.310732323232322,1915,False
1379,NO,2021-10-01,1591,1484.06,16,92.75375,27.98353236957888,1921,True
1380,NO,2021-12-05,1526,1914.55,17,112.62058823529412,37.63859764089122,1901,True
1381,NO,2019-10-22,2301,2192.0,21,104.38095238095238,28.578878748370272,1889,False
1382,FI,2023-06-12,972,1671.4,14,119.38571428571429,51.586419753086425,1943,True
1383,DK,2021-12-06,1525,3082.23,26,118.5473076923077,60.63403278688524,1886,True
1384,FI,2020-07-28,2021,2134.82,23,92.81826086956522,31.689559623948547,1894,True
1385,SE,2021-04-04,1771,2161.85,21,102.9452380952381,36.62083568605308,1920,True
1386,FI,2022-05-19,1361,2007.08,18,111.50444444444445,44.24129316678912,1906,True
1387,SE,2022-07-25,1294,1757.0,18,97.61111111111111,40.734157650695515,1900,True
1388,FI,2023-05-30,985,1926.67,19,101.40368421052632,58.680304568527916,1905,True
1389,DK,2019-03-16,2521,1952.86,20,97.643,23.23911146370488,1884,False
1390,SE,2023-04-26,1019,1412.79,16,88.299375,41.59342492639843,1899,True
1391,NO,2022-09-28,1229,1453.11,13,111.7776923076923,35.47054515866558,1887,True
1392,NO,2023-10-23,839,2396.14,21,114.10190476190476,85.67842669845054,1901,True
1393,FI,2022-12-22,1144,2647.95,28,94.56964285714285,69.43924825174825,1902,True
1394,NO,2021-03-23,1783,2148.6,23,93.41739130434782,36.15143017386428,1900,True
1395,SE,2020-03-08,2163,1787.9099999999999,19,94.10052631578947,24.797642163661582,1884,True
1396,NO,2023-10-18,844,1956.15,19,102.95526315789475,69.5313981042654,1903,True
1397,DK,2023-08-06,917,1789.22,16,111.82625,58.53500545256271,1895,True
1398,DK,2019-04-18,2488,2503.98,23,108.86869565217391,30.192684887459805,1946,False
1399,FI,2019-12-26,2236,1351.44,13,103.95692307692308,18.13202146690519,1891,False
1400,SE,2019-08-13,2371,2003.8600000000001,21,95.42190476190477,25.354618304512865,1887,False
1401,DK,2023-03-26,1050,2443.51,24,101.81291666666668,69.81457142857144,1893,True
1402,DK,2020-07-28,2021,2306.69,24,96.11208333333333,34.240821375556656,1889,True
1403,SE,2022-02-06,1463,1731.65,15,115.44333333333334,35.50888585099111,1922,True
1404,NO,2023-03-25,1051,2928.38,28,104.58500000000001,83.5883920076118,1912,True
1405,NO,2019-12-12,2250,2514.22,24,104.75916666666666,33.52293333333333,1905,False
1406,FI,2022-07-02,1317,3117.7,30,103.92333333333333,71.01822323462414,1893,True
1407,NO,2022-02-24,1445,1565.3,16,97.83125,32.49757785467128,1891,True
1408,SE,2020-07-04,2045,1368.92,12,114.07666666666667,20.08195599022005,1904,True
1409,DK,2020-09-24,1963,1749.1,17,102.88823529411764,26.73102394294447,1900,True
1410,NO,2021-07-31,1653,1882.8,15,125.52,34.170598911070776,1907,True
1411,FI,2022-05-18,1362,1660.62,16,103.78875,36.57753303964758,1889,True
1412,NO,2019-11-01,2291,1621.22,15,108.08133333333333,21.229419467481453,1897,False
1413,SE,2020-02-29,2171,1645.49,16,102.843125,22.738231229847997,1898,True
1414,FI,2021-09-04,1618,1766.67,16,110.416875,32.756551297898646,1907,True
1415,NO,2021-07-22,1662,1324.58,13,101.89076923076922,23.909386281588446,1925,True
1416,FI,2020-11-16,1910,944.52,10,94.452,14.835392670157068,1905,True
1417,SE,2021-08-22,1631,2072.44,21,98.68761904761905,38.11968117719191,1914,True
1418,DK,2021-07-05,1679,2683.08,27,99.37333333333333,47.9406789755807,1896,True
1419,SE,2023-04-01,1044,2776.09,27,102.81814814814815,79.7727011494253,1889,True
1420,SE,2022-07-22,1297,2086.28,21,99.34666666666668,48.25628373168851,1887,True
1421,SE,2022-11-16,1180,1606.35,15,107.08999999999999,40.83940677966101,1900,True
1422,SE,2021-08-04,1649,1866.97,19,98.26157894736842,33.965494238932685,1918,True
1423,DK,2023-08-08,915,1284.27,13,98.78999999999999,42.107213114754096,1887,True
1424,DK,2019-04-19,2487,2262.81,25,90.5124,27.295657418576596,1893,False
1425,FI,2022-06-12,1337,1441.26,17,84.78,32.33941660433807,1889,True
1426,NO,2020-04-04,2136,2308.21,24,96.17541666666666,32.4186797752809,1884,True
1427,DK,2022-12-16,1150,1567.24,15,104.48266666666667,40.884521739130435,1895,True
1428,DK,2019-09-01,2352,2054.56,19,108.13473684210526,26.20612244897959,1894,False
1429,NO,2021-04-11,1764,1568.55,16,98.034375,26.676020408163264,1891,True
1430,DK,2019-03-28,2509,1824.04,18,101.33555555555556,21.80996412913511,1890,False
1431,SE,2019-04-19,2487,1396.41,12,116.3675,16.844511459589867,1886,False
1432,SE,2022-09-14,1243,2180.59,19,114.76789473684211,52.628881737731305,1890,True
1433,NO,2023-03-03,1073,2632.55,28,94.01964285714287,73.60344827586208,1891,True
1434,FI,2021-05-30,1715,1966.69,21,93.65190476190476,34.40274052478134,1897,True
1435,FI,2021-03-14,1792,1715.46,20,85.773,28.718638392857144,1930,True
1436,NO,2019-01-24,2572,871.19,11,79.19909090909091,10.161625194401244,1955,False
1437,NO,2023-03-17,1059,3304.71,31,106.60354838709678,93.61784702549576,1885,True
1438,SE,2019-06-04,2441,1879.13,20,93.9565,23.094592380172063,1891,False
1439,FI,2022-03-25,1416,2017.23,21,96.05857142857143,42.737923728813556,1891,True
1440,DK,2020-09-12,1975,2164.47,21,103.07,32.8780253164557,1904,True
1441,SE,2022-03-21,1420,2648.3,27,98.0851851851852,55.95,1885,True
1442,NO,2019-01-21,2575,1319.8,14,94.27142857142857,15.37631067961165,1906,False
1443,FI,2019-08-12,2372,2527.71,24,105.32125,31.96935075885329,1897,False
1444,DK,2022-12-19,1147,1205.31,14,86.09357142857142,31.52510897994769,1889,True
1445,DK,2022-03-31,1410,1957.23,20,97.8615,41.643191489361705,1904,True
1446,SE,2022-11-24,1172,2309.42,22,104.97363636363637,59.11484641638225,1906,True
1447,FI,2020-08-02,2016,2441.58,26,93.90692307692308,36.333035714285714,1888,True
1448,FI,2021-07-06,1678,2149.43,20,107.47149999999999,38.42842669845054,1888,True
1449,NO,2022-12-15,1151,1407.69,15,93.846,36.69044309296264,1892,True
1450,FI,2022-04-06,1404,2120.23,20,106.0115,45.30405982905983,1888,True
1451,FI,2022-07-04,1315,2250.87,25,90.03479999999999,51.3506463878327,1894,True
1452,SE,2020-01-28,2203,1625.24,18,90.2911111111111,22.13218338629142,1887,True
1453,FI,2022-04-25,1385,1041.78,11,94.70727272727272,22.565631768953068,1921,True
1454,DK,2022-09-17,1240,1424.2,15,94.94666666666667,34.45645161290322,1921,True
1455,SE,2020-09-01,1986,1768.03,17,104.00176470588235,26.707401812688822,1909,True
1456,SE,2019-11-26,2266,2339.39,23,101.71260869565216,30.9716240070609,1907,False
1457,NO,2021-03-09,1797,1561.92,18,86.77333333333334,26.075459098497497,1926,True
1458,FI,2022-09-19,1238,2167.08,25,86.6832,52.5140549273021,1884,True
1459,NO,2022-04-24,1386,2276.4900000000002,21,108.40428571428572,49.27467532467533,1894,True
1460,DK,2023-10-31,831,2704.9700000000003,28,96.60607142857144,97.65234657039713,1913,True
1461,SE,2021-05-26,1719,2304.35,21,109.73095238095237,40.21553228621291,1892,True
1462,SE,2023-06-25,959,2303.27,20,115.1635,72.05224191866527,1886,True
1463,SE,2019-03-18,2519,1638.32,19,86.22736842105263,19.51155220325526,1892,False
1464,DK,2022-01-09,1491,1930.59,21,91.93285714285715,38.844869215291745,1887,True
1465,DK,2020-05-10,2100,2564.2799999999997,24,106.84499999999998,36.632571428571424,1894,True
1466,NO,2021-07-29,1655,2798.81,26,107.64653846153846,50.73371601208459,1891,True
1467,NO,2021-10-27,1565,2322.46,27,86.01703703703704,44.52,1894,True
1468,NO,2019-12-13,2249,1271.08,12,105.92333333333333,16.955269008448198,1962,False
1469,FI,2020-06-19,2060,3022.25,28,107.9375,44.0133495145631,1885,True
1470,SE,2019-10-11,2312,2263.96,20,113.19800000000001,29.376643598615917,1918,False
1471,SE,2021-03-03,1803,2472.61,24,103.02541666666667,41.141597337770385,1884,True
1472,NO,2019-06-07,2438,1991.36,22,90.51636363636364,24.50401968826907,1890,False
1473,SE,2020-08-09,2009,1444.79,14,103.19928571428571,21.57476356396217,1889,True
1474,NO,2020-08-23,1995,2494.86,24,103.9525,37.51669172932331,1893,True
1475,FI,2019-03-12,2525,1436.01,13,110.46230769230769,17.06150495049505,1930,False
1476,FI,2021-05-12,1733,1981.07,19,104.26684210526315,34.294345066358915,1889,True
1477,DK,2020-08-30,1988,1749.54,19,92.08105263157894,26.401509054325956,1891,True
1478,FI,2023-06-09,975,2219.37,21,105.6842857142857,68.28830769230768,1889,True
1479,NO,2019-12-14,2248,1954.88,21,93.08952380952381,26.088256227758006,1905,False
1480,FI,2020-03-23,2148,2566.22,24,106.92583333333333,35.84106145251397,1884,True
1481,DK,2023-09-27,865,1767.82,18,98.21222222222222,61.311676300578036,1884,True
1482,SE,2023-08-01,922,1590.05,16,99.378125,51.73698481561822,1892,True
1483,NO,2021-03-08,1798,2263.82,21,107.8009523809524,37.77230255839822,1886,True
1484,SE,2020-04-23,2117,1456.09,14,104.00642857142857,20.634246575342466,1893,True
1485,DK,2020-08-29,1989,1937.21,19,101.95842105263158,29.218853695324285,1905,True
1486,DK,2023-07-10,944,2693.33,25,107.7332,85.59311440677966,1900,True
1487,DK,2023-10-11,851,1337.54,17,78.67882352941176,47.15182138660399,1885,True
1488,SE,2019-11-02,2290,1732.79,18,96.26611111111112,22.700305676855898,1909,False
1489,SE,2019-03-16,2521,2121.63,21,101.03,25.247481158270528,1930,False
1490,SE,2021-08-29,1624,1591.1000000000001,17,93.59411764705884,29.39224137931035,1898,True
1491,SE,2021-11-02,1559,2644.67,24,110.19458333333334,50.89166132135985,1908,True
1492,DK,2020-07-01,2048,1978.24,19,104.1178947368421,28.978125000000002,1898,True
1493,DK,2020-01-25,2206,1212.76,15,80.85066666666667,16.49265639165911,1925,True
1494,NO,2021-06-27,1687,1514.16,17,89.06823529411766,26.926378186129224,1897,True
1495,NO,2020-08-17,2001,2539.64,24,105.81833333333333,38.07556221889055,1910,True
1496,SE,2019-07-13,2402,2141.05,21,101.95476190476191,26.740840965861786,1896,False
1497,FI,2023-06-11,973,1459.7,14,104.26428571428572,45.00616649537513,1911,True
1498,FI,2022-02-12,1457,2309.37,24,96.22375,47.550514756348655,1893,True
1499,DK,2020-02-17,2183,1820.39,17,107.08176470588236,25.01681172698122,1901,True
1500,DK,2021-06-01,1713,2127.65,18,118.20277777777778,37.26182136602452,1884,True
1501,DK,2021-12-10,1521,1718.73,16,107.420625,33.9,1886,True
1502,NO,2023-05-29,986,1843.02,23,80.13130434782609,56.075659229208924,1903,True
1503,NO,2021-04-09,1766,2655.96,27,98.36888888888889,45.11823329558324,1931,True
1504,DK,2021-11-23,1538,1844.19,18,102.455,35.97249674902471,1918,True
1505,DK,2020-03-29,2142,1327.34,15,88.48933333333333,18.59019607843137,1897,True
1506,DK,2023-11-22,809,2823.01,25,112.92040000000001,104.68516687268234,1929,True
1507,FI,2020-05-14,2096,2010.8400000000001,19,105.83368421052633,28.781106870229014,1893,True
1508,NO,2020-06-27,2052,1714.92,17,100.87764705882353,25.0719298245614,1885,True
1509,FI,2019-08-31,2353,1707.28,16,106.705,21.767275818104547,1958,False
1510,FI,2021-05-31,1714,2381.81,24,99.24208333333333,41.68862310385064,1889,True
1511,DK,2021-04-17,1758,1395.21,16,87.200625,23.809044368600684,1894,True
1512,DK,2023-07-11,943,2166.43,21,103.16333333333333,68.92142099681865,1902,True
1513,SE,2022-11-25,1171,1648.17,17,96.95117647058824,42.22467976088814,1897,True
1514,SE,2019-12-14,2248,1748.48,17,102.85176470588236,23.333807829181495,1940,False
1515,FI,2022-05-15,1365,1201.2,13,92.4,26.400000000000002,1995,True
1516,NO,2022-07-05,1314,2621.93,25,104.87719999999999,59.861415525114154,1884,True
1517,DK,2020-02-19,2181,2627.16,26,101.04461538461538,36.137001375515815,1913,True
1518,DK,2022-03-22,1419,1762.59,16,110.161875,37.26405919661734,1906,True
1519,FI,2023-07-10,944,1726.5,18,95.91666666666667,54.86758474576271,1886,True
1520,SE,2021-08-04,1649,2079.85,20,103.99249999999999,37.83838690115221,1907,True
1521,NO,2022-07-16,1303,1255.93,16,78.495625,28.916270145817347,1904,True
1522,SE,2020-05-14,2096,2569.31,25,102.7724,36.774475190839695,1903,True
1523,SE,2022-02-28,1441,1666.1100000000001,16,104.13187500000001,34.68653712699515,1897,True
1524,SE,2022-12-12,1154,1833.55,17,107.85588235294118,47.6659445407279,1946,True
1525,SE,2023-09-21,871,1786.93,16,111.683125,61.5475315729047,1890,True
1526,DK,2022-12-19,1147,2029.46,23,88.23739130434782,53.08090671316478,1920,True
1527,DK,2021-11-21,1540,3076.86,28,109.88785714285714,59.93883116883117,1885,True
1528,SE,2022-02-25,1444,1461.56,15,97.43733333333333,30.364819944598338,1897,True
1529,NO,2020-07-20,2029,1699.53,16,106.220625,25.128585510103495,1895,True
1530,FI,2023-11-12,819,1904.59,21,90.6947619047619,69.76520146520146,1892,True
1531,NO,2021-09-09,1613,1370.81,15,91.38733333333333,25.49553626782393,1905,True
1532,NO,2019-08-25,2359,2714.87,24,113.11958333333332,34.52568885120814,1897,False
1533,NO,2023-03-22,1054,2156.52,20,107.826,61.38102466793169,1891,True
1534,SE,2019-06-25,2420,2145.21,22,97.50954545454546,26.593512396694212,1904,False
1535,DK,2020-05-24,2086,2335.11,22,106.14136363636364,33.58259827420901,1889,True
1536,NO,2021-02-12,1822,2119.62,21,100.9342857142857,34.90043907793633,1899,True
1537,SE,2022-10-04,1223,1471.06,15,98.07066666666667,36.08487326246934,1887,True
1538,NO,2020-03-19,2152,1970.81,20,98.5405,27.474117100371746,1899,True
1539,NO,2022-07-19,1300,1559.88,18,86.66000000000001,35.99723076923077,1914,True
1540,SE,2023-06-25,959,1780.6100000000001,17,104.74176470588236,55.70208550573515,1889,True
1541,DK,2020-09-27,1960,1729.51,16,108.094375,26.472091836734695,1906,True
1542,DK,2022-11-08,1188,1555.27,16,97.204375,39.27449494949495,1899,True
1543,FI,2022-06-03,1346,2364.62,21,112.60095238095238,52.70326894502229,1886,True
1544,SE,2019-09-27,2326,1485.8,16,92.8625,19.16337059329321,1936,False
1545,FI,2020-10-08,1949,1322.53,15,88.16866666666667,20.35705489994869,1924,True
1546,FI,2019-07-21,2394,2783.07,25,111.3228,34.87556390977444,1892,False
1547,FI,2020-12-13,1883,1484.29,15,98.95266666666666,23.647742963356347,1924,True
1548,DK,2022-03-15,1426,1928.42,21,91.8295238095238,40.569845722300144,1884,True
1549,SE,2023-03-10,1066,2414.71,23,104.98739130434782,67.956191369606,1887,True
1550,FI,2022-08-22,1266,1988.8400000000001,20,99.44200000000001,47.128909952606634,1888,True
1551,SE,2023-08-10,913,1381.12,18,76.72888888888889,45.381818181818176,1932,True
1552,SE,2022-08-02,1286,2085.04,22,94.77454545454545,48.64012441679627,1890,True
1553,DK,2021-05-20,1725,1294.8600000000001,14,92.49000000000001,22.51930434782609,1909,True
1554,FI,2023-06-14,970,2368.5,26,91.09615384615384,73.25257731958763,1889,True
1555,FI,2020-02-28,2172,679.23,10,67.923,9.381629834254143,1884,True
1556,SE,2020-06-06,2073,2432.15,22,110.55227272727274,35.19753979739508,1886,True
1557,NO,2022-02-12,1457,1267.28,15,84.48533333333333,26.093617021276593,1893,True
1558,DK,2022-11-06,1190,1827.82,17,107.51882352941176,46.07949579831933,1885,True
1559,DK,2022-01-26,1474,2374.73,24,98.94708333333334,48.33236092265943,1927,True
1560,DK,2023-10-02,860,1535.82,17,90.34235294117647,53.57511627906976,1907,True
1561,DK,2019-07-10,2405,1625.5900000000001,15,108.37266666666667,20.27762993762994,1924,False
1562,FI,2019-09-02,2351,1989.0,22,90.4090909090909,25.380689068481498,1896,False
1563,FI,2021-01-25,1840,1794.41,22,81.56409090909091,29.256684782608694,1914,True
1564,NO,2020-07-14,2035,1431.51,15,95.434,21.103341523341523,1913,True
1565,DK,2019-05-25,2451,1885.76,22,85.71636363636364,23.081517747858015,1885,False
1566,DK,2021-09-24,1598,2047.74,21,97.51142857142857,38.443178973717146,1896,True
1567,SE,2021-09-14,1608,1991.8899999999999,18,110.66055555555555,37.16212686567164,1886,True
1568,FI,2020-09-23,1964,2696.22,27,99.86,41.1846232179226,1895,True
1569,DK,2021-04-28,1747,2484.26,22,112.9209090909091,42.66044647967945,1887,True
1570,NO,2023-02-24,1080,1351.2,13,103.93846153846154,37.53333333333333,1886,True
1571,NO,2021-05-25,1720,991.12,13,76.24,17.286976744186045,1894,True
1572,FI,2023-09-22,870,1343.51,15,89.56733333333334,46.32793103448276,1890,True
1573,NO,2021-10-12,1580,1573.78,17,92.57529411764706,29.881898734177216,1893,True
1574,NO,2022-03-07,1434,1985.05,22,90.22954545454546,41.52824267782427,1896,True
1575,FI,2019-03-01,2536,2767.36,26,106.43692307692308,32.73690851735016,1897,False
1576,DK,2019-02-19,2546,1566.3600000000001,15,104.424,18.45671641791045,1903,False
1577,DK,2020-02-03,2197,1927.15,19,101.42894736842106,26.315202548930362,1894,True
1578,NO,2023-01-28,1107,1896.53,19,99.81736842105263,51.39647696476965,1900,True
1579,NO,2021-11-12,1549,1596.29,15,106.41933333333333,30.915881213686248,1894,True
1580,DK,2022-03-26,1415,1508.71,18,83.81722222222223,31.98678445229682,1907,True
1581,FI,2023-01-10,1125,1353.61,18,75.20055555555555,36.096266666666665,1899,True
1582,NO,2019-01-06,2590,1823.01,21,86.81,21.115945945945946,1914,False
1583,SE,2019-01-01,2595,1414.5,15,94.3,16.352601156069365,1885,False
1584,FI,2023-11-11,820,1743.23,18,96.84611111111111,63.776707317073175,1904,True
1585,NO,2021-06-01,1713,2227.67,19,117.24578947368421,39.01348511383538,1885,True
